soil,object_id,n_voxels,diameter_um,elongation,flatness,near_planar,near_linear,sphericity,sphericity_method,pore_contact_fraction,centroid_z_um,centroid_y_um,centroid_x_um,cluster_id,archetype_id
bnei_reem,141,12,42.607865772378865,3.587002255561684,1.9815138253232278,True,False,0.7926758932889025,marching_cubes,1.0,172.5017135,9322.592603500001,2578.775615583333,0,0
bnei_reem,144,42,64.69128765978208,1.7867303126420528,2.2258115483362912,False,False,0.5235107012238853,marching_cubes,0.6904761904761905,191.7876193571429,358.5749903809524,7695.076437000001,2,3
bnei_reem,146,76,78.83164024885484,1.1132053002478486,1.3586296737260148,False,False,0.8116448713788984,marching_cubes,0.8571428571428571,195.001937,2027.7833003421051,2111.8630828947366,3,2
bnei_reem,147,150,98.88409699657292,2.4846748809491777,1.2153497780781797,False,False,0.6176912509834701,marching_cubes,0.0,178.7017750866667,3564.3354053800003,9468.094048800001,5,4
bnei_reem,148,2249,243.83301985493068,2.4662199545217987,2.4450637868062466,False,False,0.41626321812885525,marching_cubes,0.24570982839313574,319.1516806576256,4856.333254660293,8309.568979315696,4,5
bnei_reem,149,28,56.513045138222026,1.752482451297142,1.5176652438747251,False,False,0.621650060235317,marching_cubes,0.8214285714285714,187.50186250000002,4625.403088071428,2023.4129561785714,2,3
bnei_reem,151,339,129.76650212578787,2.2005359087660947,1.91111924976395,False,False,0.47805143847217224,marching_cubes,0.4981684981684982,258.71938407964603,6882.015263327434,2072.100228675516,2,3
bnei_reem,152,8,37.22139918285657,2.7777868814420046,1.7218203483270476,True,False,0.8841881939800884,marching_cubes,1.0,185.626843875,7554.450040125,2420.649044875,0,0
bnei_reem,153,34,60.29144202642111,2.1286420212429933,1.143585006947793,False,False,0.6019459345450217,marching_cubes,0.7941176470588235,191.91367102941177,8862.440973882354,486.6224807941176,0,0
bnei_reem,157,63,74.05303835326716,2.173284140982408,1.4408789237849513,False,False,0.6409293555637657,marching_cubes,0.5423728813559322,203.33535311111112,4645.046140333334,8526.513267285714,0,0
bnei_reem,158,31,58.46329162398121,2.957771833072499,1.4344341333138515,False,False,0.7583157770043197,marching_cubes,0.45161290322580644,208.55045867741936,7239.265457709678,4840.693245032257,0,0
bnei_reem,159,19,49.66082147363606,1.3987609856358028,1.347182188370507,False,False,0.9811078319111008,marching_cubes,0.16666666666666666,183.15971410526316,8619.55930431579,524.2157334736842,5,4
bnei_reem,166,15,45.89793204411758,1.2538958318432332,1.322923502901141,False,False,0.728088916490684,marching_cubes,0.26666666666666666,193.00191713333334,9221.091595266667,8478.084214800001,5,4
bnei_reem,169,19,49.66082147363606,1.2141783345668673,2.171620083247261,False,False,0.7602883897279752,marching_cubes,0.3684210526315789,219.4758643157895,3059.2409144736844,9111.406295210527,5,4
bnei_reem,171,1107,192.52120556024053,1.7199874994428042,1.5319099079468115,False,False,0.5917185665798922,marching_cubes,0.333889816360601,390.8439907461608,9674.052734202349,7204.0417491391145,2,3
bnei_reem,179,1058,189.63766016365793,1.5126041879851153,1.2712704194360405,False,False,0.6577829490559407,marching_cubes,0.5,357.70676679584125,8894.719733300568,1797.338269261815,2,3
bnei_reem,180,82,80.85383981216165,1.4720627871121728,2.5648754715478033,False,False,0.5413939721853331,marching_cubes,0.620253164556962,278.41739973170735,4937.42709340244,2108.6185063780486,4,5
bnei_reem,186,14,44.85443365117,2.186478990490614,1.4056364557465235,False,False,0.7939436622543599,marching_cubes,0.14285714285714285,256.07397221428573,6872.211120428572,8476.155624214285,5,4
bnei_reem,191,152,99.32164294727212,2.239061141021931,1.936864145969637,False,False,0.5968564474330273,marching_cubes,0.8515625,353.58903859868417,3267.7627226118425,5884.893982348684,0,0
bnei_reem,192,143,97.32133209449822,1.390658401743242,1.4615464217703442,False,False,0.6867761035812795,marching_cubes,0.5185185185185185,355.91262627272727,7747.104925839162,5940.688380881119,2,3
bnei_reem,193,123,92.55454199810706,1.2387922302017051,1.5273529084330666,False,False,0.6310107994670814,marching_cubes,0.14018691588785046,332.0764693252032,9045.455704292683,8784.965311902439,5,4
bnei_reem,196,15,45.89793204411758,1.3543664615354316,1.6825274409571127,False,False,0.9717471285709651,marching_cubes,1.0,317.00314886666666,3171.0314986000003,5080.050461333334,3,2
bnei_reem,197,115,90.50279235369489,1.644300852958542,1.3979710323600452,False,False,0.6416455173392374,marching_cubes,0.6979166666666666,351.1339226782609,6198.844183269565,1917.2799143565217,2,3
bnei_reem,198,2320,246.37238472510452,2.3650381132641485,1.6360379718283378,False,False,0.34107205012360786,marching_cubes,0.3781569965870307,520.9512954211208,6624.705890965086,2386.3426696189654,2,3
bnei_reem,199,732,167.72574359096487,1.416194768722204,1.4665517747255619,False,False,0.5925767313394428,marching_cubes,0.3940774487471526,421.7255005737705,7647.903837275957,4536.110632021858,2,3
bnei_reem,201,93,84.31865722344361,1.119499401005781,1.6963529937912623,False,False,0.8211507206146994,marching_cubes,0.42105263157894735,365.00362566666666,2265.022499,7835.561703440861,5,4
bnei_reem,205,27,55.83209877428485,1.7044912095276288,1.5717534310138668,False,False,0.9497693573493063,marching_cubes,1.0,337.7811330370371,3331.699761222222,5311.163868148148,3,2
bnei_reem,206,279,121.6085471494092,1.3876984947756477,1.7577944957114267,False,False,0.5702935619502033,marching_cubes,0.7358490566037735,433.60645765232977,4514.93732105018,3253.204357853047,2,3
bnei_reem,208,74,78.13397852557061,2.145354546156729,3.804123613397419,False,False,0.5110776176429814,marching_cubes,0.8918918918918919,431.9637502567568,8597.517833594595,1321.026635581081,4,5
